ELEMENT_GLOBAL_ID,cutecode,Scientific Name,Common Name,Taxonomic Group
106371,ethecoll,Etheostoma collis,Carolina Darter,Freshwater and Anadromous Fishes
104700,ethecoro,Etheostoma corona,Crown Darter,Freshwater and Anadromous Fishes
103800,ethecrag,Etheostoma cragini,Arkansas Darter,Freshwater and Anadromous Fishes
106322,ethedeno,Etheostoma denoncourti,Golden Darter,Freshwater and Anadromous Fishes
105862,etheditr,Etheostoma ditrema,Coldwater Darter,Freshwater and Anadromous Fishes
105986,ethedoug,Etheostoma douglasi,Tuskaloosa Darter,Freshwater and Anadromous Fishes
103687,etheetow,Etheostoma etowahae,Etowah Darter,Freshwater and Anadromous Fishes
100601,etheeuzo,Etheostoma euzonum,Arkansas Saddled Darter,Freshwater and Anadromous Fishes
105040,ethefont,Etheostoma fonticola,Fountain Darter,Freshwater and Anadromous Fishes
102365,etheforb,Etheostoma forbesi,Barrens Darter,Freshwater and Anadromous Fishes
102707,ethegrah,Etheostoma grahami,Rio Grande Darter,Freshwater and Anadromous Fishes
105502,etheguts,Etheostoma gutselli,Tuckasegee Darter,Freshwater and Anadromous Fishes
831401,ethelemn,Etheostoma lemniscatum,Tuxedo Darter,Freshwater and Anadromous Fishes
106552,ethelepi,Etheostoma lepidum,Greenthroat Darter,Freshwater and Anadromous Fishes
106310,ethemacu,Etheostoma maculatum,Spotted Darter,Freshwater and Anadromous Fishes
100574,ethemari,Etheostoma mariae,Pinewoods Darter,Freshwater and Anadromous Fishes
831368,ethemarm,Etheostoma marmorpinnum,Marbled Darter,Freshwater and Anadromous Fishes
104185,ethemicr,Etheostoma microlepidum,Smallscale Darter,Freshwater and Anadromous Fishes
105669,ethemoor,Etheostoma moorei,Yellowcheek Darter,Freshwater and Anadromous Fishes
954087,ethenebr,Etheostoma nebra,Buck Darter,Freshwater and Anadromous Fishes
105416,etheneop,Etheostoma neopterum,Lollypop Darter,Freshwater and Anadromous Fishes
106021,ethenian,Etheostoma nianguae,Niangua Darter,Freshwater and Anadromous Fishes
100151,ethenuch,Etheostoma nuchale,Watercress Darter,Freshwater and Anadromous Fishes
104661,etheokal,Etheostoma okaloosae,Okaloosa Darter,Freshwater and Anadromous Fishes
104303,etheoliv,Etheostoma olivaceum,Sooty Darter,Freshwater and Anadromous Fishes
105680,etheosbu,Etheostoma osburni,Candy Darter,Freshwater and Anadromous Fishes
101058,ethepall,Etheostoma pallididorsum,Paleback Darter,Freshwater and Anadromous Fishes
832896,etheperc,Etheostoma percnurum,Duskytail Darter,Freshwater and Anadromous Fishes
105223,ethephyt,Etheostoma phytophilum,Rush Darter,Freshwater and Anadromous Fishes
104843,ethepseu,Etheostoma pseudovulatum,Egg-mimic Darter,Freshwater and Anadromous Fishes
106104,ethepyrr,Etheostoma pyrrhogaster,Firebelly Darter,Freshwater and Anadromous Fishes
100184,etherane,Etheostoma raneyi,Yazoo Darter,Freshwater and Anadromous Fishes
103143,etherubr,Etheostoma rubrum,Bayou Darter,Freshwater and Anadromous Fishes
104554,ethesagi,Etheostoma sagitta,Arrow Darter,Freshwater and Anadromous Fishes
101141,ethescot,Etheostoma scotti,Cherokee Darter,Freshwater and Anadromous Fishes
872516,ethesimo,Etheostoma simoterum,Snubnose Darter,Freshwater and Anadromous Fishes
831370,ethesiti,Etheostoma sitikuense,Citico Darter,Freshwater and Anadromous Fishes
105403,ethespil,Etheostoma spilotum,Cumberland Plateau Darter,Freshwater and Anadromous Fishes
105581,ethestri,Etheostoma striatulum,Striated Darter,Freshwater and Anadromous Fishes
102786,ethesusa,Etheostoma susanae,Cumberland Darter,Freshwater and Anadromous Fishes
105844,ethetecu,Etheostoma tecumsehi,Shawnee Darter,Freshwater and Anadromous Fishes
104788,ethetipp,Etheostoma tippecanoe,Tippecanoe Darter,Freshwater and Anadromous Fishes
105359,ethetris,Etheostoma trisella,Trispot Darter,Freshwater and Anadromous Fishes
106174,ethetusc,Etheostoma tuscumbia,Tuscumbia Darter,Freshwater and Anadromous Fishes
101968,ethevuln,Etheostoma vulneratum,Wounded Darter,Freshwater and Anadromous Fishes
101522,ethewapi,Etheostoma wapiti,Boulder Darter,Freshwater and Anadromous Fishes
102265,eucynewb,Eucyclogobius newberryi,Tidewater Goby,Freshwater and Anadromous Fishes
100568,fundbifa,Fundulus bifax,Stippled Studfish,Freshwater and Anadromous Fishes
101360,fundeury,Fundulus euryzonus,Broadstripe Topminnow,Freshwater and Anadromous Fishes
100689,fundjenk,Fundulus jenkinsi,Saltmarsh Topminnow,Freshwater and Anadromous Fishes
104388,fundjuli,Fundulus julisia,Barrens Topminnow,Freshwater and Anadromous Fishes
101366,fundwacc,Fundulus waccamensis,Waccamaw Killifish,Freshwater and Anadromous Fishes
105244,gambgaig,Gambusia gaigei,Big Bend Gambusia,Freshwater and Anadromous Fishes
102551,gambhete,Gambusia heterochir,Clear Creek Gambusia,Freshwater and Anadromous Fishes
963513,gambkrum,Gambusia krumholzi,Spotfin Gambusia,Freshwater and Anadromous Fishes
103760,gambnobi,Gambusia nobilis,Pecos Gambusia,Freshwater and Anadromous Fishes
105818,gambseni,Gambusia senilis,Blotched Gambusia,Freshwater and Anadromous Fishes
100631,gilacoer,Gila coerulea,Blue Chub,Freshwater and Anadromous Fishes
102735,gilacyph,Gila cypha,Humpback Chub,Freshwater and Anadromous Fishes
105596,giladita,Gila ditaenia,Sonora Chub,Freshwater and Anadromous Fishes
105598,gilaeleg,Gila elegans,Bonytail,Freshwater and Anadromous Fishes
104901,gilainte,Gila intermedia,Gila Chub,Freshwater and Anadromous Fishes
100986,gilanigr,Gila nigrescens,Chihuahua Chub,Freshwater and Anadromous Fishes
105585,gilaorcu,Gila orcuttii,Arroyo Chub,Freshwater and Anadromous Fishes
102451,gilapand,Gila pandora,Rio Grande Chub,Freshwater and Anadromous Fishes
101820,gilapurp,Gila purpurea,Yaqui Chub,Freshwater and Anadromous Fishes
791391,gilarobu,Gila robusta,Roundtail Chub,Freshwater and Anadromous Fishes
102842,gilasemi,Gila seminuda,Virgin River Chub,Freshwater and Anadromous Fishes
101542,hemiflam,Hemitremia flammea,Flame Chub,Freshwater and Anadromous Fishes
101946,hyboamar,Hybognathus amarus,Rio Grande Silvery Minnow,Freshwater and Anadromous Fishes
105384,hyboline,Hybopsis lineapunctata,Lined Chub,Freshwater and Anadromous Fishes
103172,hypotran,Hypomesus transpacificus,Delta Smelt,Freshwater and Anadromous Fishes
106522,ichtbdel,Ichthyomyzon bdellium,Ohio Lamprey,Freshwater and Anadromous Fishes
103047,ictalupu,Ictalurus lupus,Headwater Catfish,Freshwater and Anadromous Fishes
106405,ictapric,Ictalurus pricei,Yaqui Catfish,Freshwater and Anadromous Fishes
100808,iotiphle,Iotichthys phlegethontis,Least Chub,Freshwater and Anadromous Fishes
101984,lepialbi,Lepidomeda albivallis,White River Spinedace,Freshwater and Anadromous Fishes
769113,lepialic,Lepidomeda aliciae,Southern Leatherside Chub,Freshwater and Anadromous Fishes
769114,lepicope,Lepidomeda copei,Northern Leatherside Chub,Freshwater and Anadromous Fishes
105065,lepimoll,Lepidomeda mollispinis,Virgin Spinedace,Freshwater and Anadromous Fishes
104457,lepivitt,Lepidomeda vittata,Little Colorado Spinedace,Freshwater and Anadromous Fishes
791021,lythaleg,Lythrurus alegnotus,Warrior Shiner,Freshwater and Anadromous Fishes
103005,lythmatu,Lythrurus matutinus,Pinewoods Shiner,Freshwater and Anadromous Fishes
103990,lythsnel,Lythrurus snelsoni,Ouachita Shiner,Freshwater and Anadromous Fishes
100119,macraest,Macrhybopsis aestivalis,Speckled Chub,Freshwater and Anadromous Fishes
102137,macraust,Macrhybopsis australis,Prairie Chub,Freshwater and Anadromous Fishes
103945,macretni,Macrhybopsis etnieri,Coosa Chub,Freshwater and Anadromous Fishes
106309,macrgeli,Macrhybopsis gelida,Sturgeon Chub,Freshwater and Anadromous Fishes
101978,macrmeek,Macrhybopsis meeki,Sicklefin Chub,Freshwater and Anadromous Fishes
103660,macrtetr,Macrhybopsis tetranema,Peppered Chub,Freshwater and Anadromous Fishes
103103,medafulg,Meda fulgida,Spikedace,Freshwater and Anadromous Fishes
103624,meniexte,Menidia extensa,Waccamaw Silverside,Freshwater and Anadromous Fishes
100367,micrcata,Micropterus cataractae,Shoal Bass,Freshwater and Anadromous Fishes
105952,micrnoti,Micropterus notius,Suwannee Bass,Freshwater and Anadromous Fishes
100003,micrtrec,Micropterus treculii,Guadalupe Bass,Freshwater and Anadromous Fishes
105633,moapcori,Moapa coriacea,Moapa Dace,Freshwater and Anadromous Fishes
103452,moxoaust,Moxostoma austrinum,Mexican Redhorse,Freshwater and Anadromous Fishes
100557,moxorobu,Moxostoma robustum,Robust Redhorse,Freshwater and Anadromous Fishes
105531,mylocono,Mylopharodon conocephalus,Hardhead,Freshwater and Anadromous Fishes
105904,notralbi,Notropis albizonatus,Palezone Shiner,Freshwater and Anadromous Fishes
105704,notranog,Notropis anogenus,Pugnose Shiner,Freshwater and Anadromous Fishes
106578,notrario,Notropis ariommus,Popeye Shiner,Freshwater and Anadromous Fishes
100562,notrbifr,Notropis bifrenatus,Bridle Shiner,Freshwater and Anadromous Fishes
101716,notrbucc,Notropis buccula,Smalleye Shiner,Freshwater and Anadromous Fishes
105506,notrcaha,Notropis cahabae,Cahaba Shiner,Freshwater and Anadromous Fishes
105071,notrchih,Notropis chihuahua,Chihuahua Shiner,Freshwater and Anadromous Fishes
104520,notrgira,Notropis girardi,Arkansas River Shiner,Freshwater and Anadromous Fishes
104906,notrhyps,Notropis hypsilepis,Highscale Shiner,Freshwater and Anadromous Fishes
104556,notrjeme,Notropis jemezanus,Rio Grande Shiner,Freshwater and Anadromous Fishes
104147,notrmeki,Notropis mekistocholas,Cape Fear Shiner,Freshwater and Anadromous Fishes
101090,notrmela,Notropis melanostomus,Blackmouth Shiner,Freshwater and Anadromous Fishes
106206,notrorte,Notropis ortenburgeri,Kiamichi Shiner,Freshwater and Anadromous Fishes
106208,notroxyr,Notropis oxyrhynchus,Sharpnose Shiner,Freshwater and Anadromous Fishes
101911,notrozar,Notropis ozarcanus,Ozark Shiner,Freshwater and Anadromous Fishes
101737,notrperp,Notropis perpallidus,Peppered Shiner,Freshwater and Anadromous Fishes
104769,notrrupe,Notropis rupestris,Bedrock Shiner,Freshwater and Anadromous Fishes
103598,notrsemp,Notropis semperasper,Roughhead Shiner,Freshwater and Anadromous Fishes
102490,notrsimu,Notropis simus,Bluntnose Shiner,Freshwater and Anadromous Fishes
103711,notrsutt,Notropis suttkusi,Rocky Shiner,Freshwater and Anadromous Fishes
105369,notrtope,Notropis topeka,Topeka Shiner,Freshwater and Anadromous Fishes
100029,notruran,Notropis uranoscopus,Skygazer Shiner,Freshwater and Anadromous Fishes
104060,notubail,Noturus baileyi,Smoky Madtom,Freshwater and Anadromous Fishes
103958,notucryp,Noturus crypticus,Chucky Madtom,Freshwater and Anadromous Fishes
104145,notufasc,Noturus fasciatus,Saddled Madtom,Freshwater and Anadromous Fishes
106161,notuflav1,Noturus flavater,Checkered Madtom,Freshwater and Anadromous Fishes
102313,notuflav2,Noturus flavipinnis,Yellowfin Madtom,Freshwater and Anadromous Fishes
103808,notufuri,Noturus furiosus,Carolina Madtom,Freshwater and Anadromous Fishes
103813,notugilb,Noturus gilberti,Orangefin Madtom,Freshwater and Anadromous Fishes
814750,notuglad,Noturus gladiator,Piebald Madtom,Freshwater and Anadromous Fishes
101279,notulach,Noturus lachneri,Ouachita Madtom,Freshwater and Anadromous Fishes
100581,notumuni,Noturus munitus,Frecklebelly Madtom,Freshwater and Anadromous Fishes
103697,notuplac,Noturus placidus,Neosho Madtom,Freshwater and Anadromous Fishes
102805,notustan,Noturus stanauli,Pygmy Madtom,Freshwater and Anadromous Fishes
814735,notustig,Noturus stigmosus,Northern Madtom,Freshwater and Anadromous Fishes
100771,notutayl,Noturus taylori,Caddo Madtom,Freshwater and Anadromous Fishes
100403,novuhubb,Novumbra hubbsi,Olympic Mudminnow,Freshwater and Anadromous Fishes
105167,oncogila,Oncorhynchus gilae,Gila Trout,Freshwater and Anadromous Fishes
103713,oregcram,Oregonichthys crameri,Oregon Chub,Freshwater and Anadromous Fishes
103461,oregkala,Oregonichthys kalawatseti,Umpqua Oregon Chub,Freshwater and Anadromous Fishes
105987,percante,Percina antesella,Amber Darter,Freshwater and Anadromous Fishes
102368,percauro1,Percina aurolineata,Goldline Darter,Freshwater and Anadromous Fishes
101272,percauro2,Percina aurora,Pearl Darter,Freshwater and Anadromous Fishes
105948,percaust,Percina austroperca,Southern Logperch,Freshwater and Anadromous Fishes
844068,percbima,Percina bimaculata,Chesapeake Logperch,Freshwater and Anadromous Fishes
101481,percbrev,Percina brevicauda,Coal Darter,Freshwater and Anadromous Fishes
103920,percburt,Percina burtoni,Blotchside Logperch,Freshwater and Anadromous Fishes
791584,perccryp,Percina crypta,Halloween Darter,Freshwater and Anadromous Fishes
102395,perccyma,Percina cymatotaenia,Bluestripe Darter,Freshwater and Anadromous Fishes
104957,percjenk,Percina jenkinsi,Conasauga Logperch,Freshwater and Anadromous Fishes
105820,perckush,Percina kusha,Bridled Darter,Freshwater and Anadromous Fishes
101698,perclent,Percina lenticula,Freckled Darter,Freshwater and Anadromous Fishes
814563,percmacr,Percina macrocephala,Longhead Darter,Freshwater and Anadromous Fishes
103396,percnasu,Percina nasuta,Longnose Darter,Freshwater and Anadromous Fishes
106091,percpant,Percina pantherina,Leopard Darter,Freshwater and Anadromous Fishes
102785,percrex,Percina rex,Roanoke Logperch,Freshwater and Anadromous Fishes
104072,percsips,Percina sipsi,Bankhead Darter,Freshwater and Anadromous Fishes
105662,percsmit,Percina smithvanizi,Muscadine Darter,Freshwater and Anadromous Fishes
102566,percsqua,Percina squamata,Olive Darter,Freshwater and Anadromous Fishes
101085,perctana,Percina tanasi,Snail Darter,Freshwater and Anadromous Fishes
101084,percuran,Percina uranidea,Stargazing Darter,Freshwater and Anadromous Fishes
814575,percwill,Percina williamsi,Sickle Darter,Freshwater and Anadromous Fishes
100368,phencras,Phenacobius crassilabrum,Fatlips Minnow,Freshwater and Anadromous Fishes
104310,phentere,Phenacobius teretulus,Kanawha Minnow,Freshwater and Anadromous Fishes
102603,plagarge,Plagopterus argentissimus,Woundfin,Freshwater and Anadromous Fishes
101756,poecocci,Poeciliopsis occidentalis,Gila Topminnow,Freshwater and Anadromous Fishes
106187,poecsono,Poeciliopsis sonoriensis,Yaqui Topminnow,Freshwater and Anadromous Fishes
103370,prosabys,Prosopium abyssicola,Bear Lake Whitefish,Freshwater and Anadromous Fishes
101299,prosgemm,Prosopium gemmifer,Bonneville Cisco,Freshwater and Anadromous Fishes
101754,prosspil,Prosopium spilonotus,Bonneville Whitefish,Freshwater and Anadromous Fishes
100715,ptereury,Pteronotropis euryzonus,Broadstripe Shiner,Freshwater and Anadromous Fishes
101918,pterhubb,Pteronotropis hubbsi,Bluehead Shiner,Freshwater and Anadromous Fishes
790461,ptermerl,Pteronotropis merlini,Orangetail Shiner,Freshwater and Anadromous Fishes
105654,pterwela,Pteronotropis welaka,Bluenose Shiner,Freshwater and Anadromous Fishes
104138,ptycluci,Ptychocheilus lucius,Colorado Pikeminnow,Freshwater and Anadromous Fishes
104195,relisoli,Relictus solitarius,Relict Dace,Freshwater and Anadromous Fishes
100258,rhincobi,Rhinichthys cobitis,Loach Minnow,Freshwater and Anadromous Fishes
102267,rhinever,Rhinichthys evermanni,Umpqua Dace,Freshwater and Anadromous Fishes
104555,salvmalm,Salvelinus malma,Dolly Varden,Freshwater and Anadromous Fishes
100902,sataeury,Satan eurystomus,Widemouth Blindcat,Freshwater and Anadromous Fishes
103033,scapalbu,Scaphirhynchus albus,Pallid Sturgeon,Freshwater and Anadromous Fishes
103361,scapplat,Scaphirhynchus platorynchus,Shovelnose Sturgeon,Freshwater and Anadromous Fishes
100500,scapsutt,Scaphirhynchus suttkusi,Alabama Sturgeon,Freshwater and Anadromous Fishes
102725,semolumb,Semotilus lumbee,Sandhills Chub,Freshwater and Anadromous Fishes
103551,siphalvo,Siphateles alvordensis,Alvord Chub,Freshwater and Anadromous Fishes
105278,siphbora,Siphateles boraxobius,Borax Lake Chub,Freshwater and Anadromous Fishes
105723,speopoul,Speoplatyrhinus poulsoni,Alabama Cavefish,Freshwater and Anadromous Fishes
106189,thobatri,Thoburnia atripinnis,Blackfin Sucker,Freshwater and Anadromous Fishes
100009,thobhami,Thoburnia hamiltoni,Rustyside Sucker,Freshwater and Anadromous Fishes
102003,trogrosa,Troglichthys rosae,Ozark Cavefish,Freshwater and Anadromous Fishes
106498,trogpatt,Trogloglanis pattersoni,Toothless Blindcat,Freshwater and Anadromous Fishes
104297,xyratexa,Xyrauchen texanus,Razorback Sucker,Freshwater and Anadromous Fishes
101173,ammonels,Ammospermophilus nelsoni,Nelson's Antelope Squirrel,Mammals
102121,arboalbi,Arborimus albipes,White-footed Vole,Mammals
101630,arbolong,Arborimus longicaudus,Red Tree Vole,Mammals
105805,arbopomo,Arborimus pomo,Sonoma Tree Vole,Mammals
100006,blarsher,Blarina shermani,Sherman's Short-tailed Shrew,Mammals
101310,choemexi,Choeronycteris mexicana,Mexican Long-tongued Bat,Mammals
102452,coryrafi,Corynorhinus rafinesquii,Rafinesque's Big-eared Bat,Mammals
104289,cynoparv,Cynomys parvidens,Utah Prairie Dog,Mammals
101563,dipoagil,Dipodomys agilis,Agile Kangaroo Rat,Mammals
101748,dipoelat,Dipodomys elator,Texas Kangaroo Rat,Mammals
103814,dipoinge,Dipodomys ingens,Giant Kangaroo Rat,Mammals
100865,diponitr,Dipodomys nitratoides,San Joaquin Valley Kangaroo Rat,Mammals
103382,dipostep,Dipodomys stephensi,Stephens's Kangaroo Rat,Mammals
104958,eumoflor,Eumops floridanus,Florida Bonneted Bat,Mammals
104006,geomaren,Geomys arenarius,Desert Pocket Gopher,Mammals
106158,geomtexe,Geomys texensis,Central Texas Pocket Gopher,Mammals
104362,lasinoct,Lasionycteris noctivagans,Silver-haired Bat,Mammals
799416,lasibore,Lasiurus borealis,Eastern Red Bat,Mammals
106446,lasicine,Lasiurus cinereus,Hoary Bat,Mammals
104046,leoppard,Leopardus pardalis,Ocelot,Mammals
104259,leptniva,Leptonycteris nivalis,Mexican Long-nosed Bat,Mammals
106286,leptyerb,Leptonycteris yerbabuenae,Lesser Long-nosed Bat,Mammals
100867,macrcali,Macrotus californicus,California Leaf-nosed Bat,Mammals
102145,marmolym,Marmota olympus,Olympic Marmot,Mammals
103796,micrpall,Microdipodops pallidus,Pale Kangaroo Mouse,Mammals
102031,mustnigr,Mustela nigripes,Black-footed Ferret,Mammals
104746,myotgris,Myotis grisescens,Gray Myotis,Mammals
105436,myotkeen,Myotis keenii,Keen's Myotis,Mammals
100473,myotluci,Myotis lucifugus,Little Brown Myotis,Mammals
102615,myotsept,Myotis septentrionalis,Northern Long-eared Bat,Mammals
100428,myotsoda,Myotis sodalis,Indiana Myotis,Mammals
101309,neofalle,Neofiber alleni,Round-tailed Muskrat,Mammals
104774,neotpalm,Neotamias palmeri,Palmer's Chipmunk,Mammals
101808,neotmagi,Neotoma magister,Allegheny Woodrat,Mammals
102580,perisubf,Perimyotis subflavus,Tricolored Bat,Mammals
101896,peroalti,Perognathus alticola,White-eared Pocket Mouse,Mammals
105562,peroinor,Perognathus inornatus,San Joaquin Pocket Mouse,Mammals
102175,podoflor,Podomys floridanus,Florida Deermouse,Mammals
102291,reitravi,Reithrodontomys raviventris,Salt-marsh Harvest Mouse,Mammals
103567,soreariz,Sorex arizonae,Arizona Shrew,Mammals
101253,sorelyel,Sorex lyelli,Mt. Lyell Shrew,Mammals
101683,sorepaci,Sorex pacificus,Pacific Shrew,Mammals
791191,sylvcogn,Sylvilagus cognatus,Manzano Mountain Cottontail,Mammals
100820,sylvrobu,Sylvilagus robustus,Robust Cottontail,Mammals
